Year,Country,t_wins,t_losses,t_other,t_sixes,t_fours,t_other_runs,t_bowler_wicket,t_fielder_wicket,t_keeper_wicket,t_sixes_given,t_fours_given,t_other_runs_given,t_bowler_wicket_given,t_fielder_wicket_given,t_keeper_wicket_given,t2_wins,t2_losses,t2_other,t2_sixes,t2_fours,t2_other_runs,t2_bowler_wicket,t2_fielder_wicket,t2_keeper_wicket,t2_sixes_given,t2_fours_given,t2_other_runs_given,t2_bowler_wicket_given,t2_fielder_wicket_given,t2_keeper_wicket_given,o_wins,o_losses,o_other,o_sixes,o_fours,o_other_runs,o_bowler_wicket,o_fielder_wicket,o_keeper_wicket,o_sixes_given,o_fours_given,o_other_runs_given,o_bowler_wicket_given,o_fielder_wicket_given,o_keeper_wicket_given,Win-Rate
2013,Bangladesh,1,2,3,5.0,57.666666666666664,306.1666666666667,5.666666666666667,7.833333333333333,0.16666666666666666,7.0,53.333333333333336,371.1666666666667,5.166666666666667,10.0,0.8333333333333334,1,3,0,5.0,17.25,76.0,1.75,3.75,0.25,6.0,13.25,87.0,2.25,5.25,0.0,5,3,1,3.6666666666666665,19.0,127.77777777777777,2.4444444444444446,3.111111111111111,0.1111111111111111,3.6666666666666665,18.666666666666668,114.55555555555556,1.6666666666666667,5.444444444444445,0.1111111111111111,0.2
2013,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5.555555555555555,10.333333333333334,64.44444444444444,2.3333333333333335,3.3333333333333335,0.4444444444444444,3.888888888888889,10.555555555555555,64.66666666666667,2.4444444444444446,4.888888888888889,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2013,Zimbabwe,2,4,0,3.5,47.666666666666664,243.16666666666666,6.166666666666667,9.666666666666666,0.3333333333333333,4.166666666666667,52.333333333333336,232.33333333333334,8.0,11.0,0.0,1,5,0,2.5,12.5,75.83333333333333,1.3333333333333333,3.6666666666666665,0.0,5.666666666666667,12.666666666666666,75.16666666666667,1.8333333333333333,3.6666666666666665,0.6666666666666666,3,10,0,3.0,17.692307692307693,111.61538461538461,0.7692307692307693,4.384615384615385,0.07692307692307693,3.769230769230769,19.153846153846153,142.76923076923077,3.4615384615384617,4.230769230769231,0.15384615384615385,0.2
2014,West Indies,3,3,1,6.142857142857143,53.0,230.71428571428572,3.857142857142857,10.285714285714286,0.14285714285714285,5.0,56.857142857142854,265.14285714285717,3.7142857142857144,9.714285714285714,0.14285714285714285,7,7,1,5.2,10.933333333333334,57.46666666666667,1.6,3.933333333333333,0.6,4.266666666666667,10.333333333333334,62.13333333333333,1.3333333333333333,4.0,0.26666666666666666,7,6,0,7.461538461538462,19.846153846153847,117.61538461538461,1.8461538461538463,5.3076923076923075,0.0,4.384615384615385,18.615384615384617,128.0,1.9230769230769231,4.6923076923076925,0.3076923076923077,0.6
2014,Australia,5,3,1,4.777777777777778,73.0,330.8888888888889,5.222222222222222,10.777777777777779,0.2222222222222222,5.333333333333333,62.888888888888886,339.22222222222223,6.333333333333333,10.222222222222221,0.3333333333333333,9,4,0,5.846153846153846,11.923076923076923,58.38461538461539,1.5384615384615385,4.230769230769231,0.3076923076923077,4.230769230769231,11.615384615384615,68.0,1.5384615384615385,3.769230769230769,0.07692307692307693,13,5,0,4.666666666666667,20.72222222222222,150.5,1.5,6.111111111111111,0.16666666666666666,3.3333333333333335,19.944444444444443,139.5,1.8888888888888888,5.333333333333333,0.05555555555555555,0.0
2014,Sri Lanka,5,3,3,4.909090909090909,68.54545454545455,341.27272727272725,6.545454545454546,10.090909090909092,0.18181818181818182,5.181818181818182,60.27272727272727,326.0,5.0,10.909090909090908,0.2727272727272727,8,1,0,4.111111111111111,12.88888888888889,66.11111111111111,2.111111111111111,4.555555555555555,0.1111111111111111,3.0,11.88888888888889,58.77777777777778,1.4444444444444444,4.222222222222222,0.1111111111111111,20,12,0,2.78125,23.03125,133.0625,2.65625,4.65625,0.21875,3.96875,19.375,132.65625,1.8125,5.34375,0.15625,0.2
2014,India,1,6,3,3.1,70.5,274.4,4.1,10.2,0.1,4.6,76.9,308.3,4.5,13.5,0.1,5,2,0,4.571428571428571,12.0,73.71428571428571,1.0,5.0,0.42857142857142855,5.428571428571429,11.571428571428571,59.57142857142857,1.4285714285714286,2.5714285714285716,0.0,14,8,2,5.375,23.083333333333332,127.125,2.2083333333333335,5.208333333333333,0.375,5.166666666666667,21.166666666666668,121.16666666666667,2.0,4.375,0.16666666666666666,0.4
2014,New Zealand,5,2,2,9.0,66.66666666666667,313.1111111111111,4.222222222222222,10.777777777777779,0.2222222222222222,7.666666666666667,65.66666666666667,275.8888888888889,5.111111111111111,10.666666666666666,0.4444444444444444,6,4,0,4.5,10.6,61.2,1.3,4.9,0.1,4.5,11.9,69.7,1.7,4.2,0.2,9,5,2,5.125,22.375,124.75,1.5625,5.5,0.0625,5.125,22.1875,131.375,1.6875,4.4375,0.125,0.6
2014,South Africa,4,2,2,4.0,55.25,275.375,4.25,11.625,0.125,4.5,60.25,250.5,4.5,8.875,0.125,4,6,0,4.3,12.0,70.4,1.1,4.7,0.2,4.3,12.7,67.7,1.0,3.9,0.3,12,6,1,3.1052631578947367,21.210526315789473,145.68421052631578,2.473684210526316,5.842105263157895,0.10526315789473684,3.6842105263157894,19.05263157894737,128.0,1.5263157894736843,4.7368421052631575,0.05263157894736842,0.6
2014,England,3,3,2,3.125,66.375,271.0,5.0,13.875,0.0,2.0,70.875,269.25,4.875,9.5,0.0,3,9,0,5.333333333333333,14.166666666666666,69.5,1.3333333333333333,2.9166666666666665,0.08333333333333333,6.416666666666667,15.666666666666666,61.666666666666664,1.5,5.666666666666667,0.3333333333333333,9,16,0,3.84,16.52,138.12,1.64,4.96,0.2,3.32,21.44,132.76,2.28,4.8,0.44,0.8
2014,Pakistan,4,4,1,7.333333333333333,56.77777777777778,377.55555555555554,7.555555555555555,8.333333333333334,0.7777777777777778,5.888888888888889,58.22222222222222,316.55555555555554,5.222222222222222,8.777777777777779,0.3333333333333333,3,4,0,3.5714285714285716,10.285714285714286,74.0,2.857142857142857,3.142857142857143,0.2857142857142857,5.142857142857143,12.0,62.285714285714285,1.4285714285714286,4.142857142857143,1.1428571428571428,6,10,0,4.4375,20.75,137.5,1.9375,4.375,0.125,2.5,24.8125,135.0,2.25,6.1875,0.0625,0.8
2014,Bangladesh,3,3,1,5.571428571428571,60.0,281.7142857142857,5.285714285714286,8.714285714285714,0.14285714285714285,7.714285714285714,58.714285714285715,329.85714285714283,6.285714285714286,10.714285714285714,0.0,2,7,1,3.0,11.3,53.2,1.8,3.2,0.4,3.6,10.2,63.9,1.6,3.7,0.3,5,12,1,3.0,18.166666666666668,117.38888888888889,3.111111111111111,4.222222222222222,0.1111111111111111,4.944444444444445,18.0,113.88888888888889,1.8333333333333333,5.555555555555555,0.05555555555555555,0.4
2014,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3.0,10.333333333333334,60.0,1.6666666666666667,3.0,0.0,3.0,12.333333333333334,56.666666666666664,1.6666666666666667,5.333333333333333,0.0,4,6,0,5.1,17.6,131.2,2.3,3.9,0.1,3.3,21.1,128.1,2.5,5.1,0.1,1.0
2014,Zimbabwe,0,4,0,5.5,51.0,249.5,4.25,10.5,0.0,5.5,56.0,317.75,6.5,12.25,0.25,2,1,0,4.666666666666667,11.333333333333334,69.0,2.0,5.0,0.0,2.3333333333333335,14.333333333333334,68.66666666666667,0.6666666666666666,3.3333333333333335,0.3333333333333333,2,13,0,3.1333333333333333,17.2,106.26666666666667,1.8,5.0,0.06666666666666667,4.666666666666667,18.8,149.6,3.7333333333333334,4.933333333333334,0.2,0.2
2015,West Indies,1,8,1,4.1,51.2,231.8,3.6,7.7,0.6,5.1,54.5,295.8,6.3,11.7,0.5,3,2,0,8.8,13.4,69.0,0.8,4.2,0.2,7.2,16.2,81.0,2.2,5.4,0.0,4,11,0,7.733333333333333,18.866666666666667,104.6,1.6,4.533333333333333,0.0,6.133333333333334,23.066666666666666,134.33333333333334,2.466666666666667,5.333333333333333,0.2,0.8
2015,Australia,8,3,2,4.615384615384615,70.38461538461539,294.7692307692308,6.153846153846154,10.846153846153847,0.15384615384615385,3.3846153846153846,60.76923076923077,233.84615384615384,3.3846153846153846,9.0,0.3076923076923077,0,1,0,5.0,17.0,79.0,1.0,4.0,0.0,11.0,11.0,72.0,2.0,6.0,0.0,15,3,1,4.421052631578948,24.68421052631579,123.0,2.263157894736842,6.473684210526316,0.0,3.1052631578947367,19.157894736842106,116.57894736842105,1.4736842105263157,4.315789473684211,0.10526315789473684,0.2
2015,Sri Lanka,4,7,0,3.727272727272727,52.81818181818182,263.3636363636364,6.636363636363637,9.090909090909092,0.7272727272727273,3.909090909090909,54.54545454545455,307.90909090909093,4.181818181818182,12.909090909090908,0.8181818181818182,1,3,0,5.75,13.5,79.5,3.0,4.25,0.25,8.25,10.0,84.5,1.5,4.5,0.5,12,12,1,3.44,20.88,131.84,1.68,4.56,0.28,5.04,22.52,125.4,1.32,5.32,0.16,0.2
2015,India,5,1,3,3.6666666666666665,51.22222222222222,267.55555555555554,6.333333333333333,9.666666666666666,0.6666666666666666,2.888888888888889,46.77777777777778,195.11111111111111,6.777777777777778,7.666666666666667,0.2222222222222222,1,3,0,3.75,12.25,79.5,2.5,2.5,0.0,4.5,10.5,72.25,2.0,5.0,0.0,13,9,1,3.9565217391304346,20.043478260869566,136.7391304347826,1.5217391304347827,5.782608695652174,0.17391304347826086,3.9565217391304346,20.608695652173914,123.30434782608695,1.5217391304347827,5.086956521739131,0.08695652173913043,0.8
2015,New Zealand,4,3,1,5.0,77.375,306.25,3.875,13.0,0.375,5.25,76.5,312.5,4.875,11.25,0.125,2,2,0,4.75,17.5,66.75,0.75,5.75,0.0,3.5,14.5,72.5,2.0,5.25,0.25,21,10,1,5.59375,24.21875,124.3125,2.0,5.5625,0.125,4.6875,22.28125,118.5,1.6875,4.1875,0.15625,0.8
2015,South Africa,1,4,3,1.5,29.375,158.125,5.125,8.375,0.375,3.0,44.625,205.375,6.375,6.75,0.5,6,3,0,5.666666666666667,14.222222222222221,75.88888888888889,1.8888888888888888,5.888888888888889,0.2222222222222222,5.555555555555555,13.777777777777779,65.22222222222223,0.7777777777777778,3.7777777777777777,0.0,15,9,0,6.25,23.708333333333332,140.29166666666666,2.125,5.625,0.125,4.458333333333333,20.5,116.08333333333333,1.4166666666666667,4.541666666666667,0.125,0.6
2015,England,6,6,2,3.7142857142857144,65.57142857142857,277.85714285714283,5.0,12.214285714285714,0.07142857142857142,5.357142857142857,69.14285714285714,273.5,5.857142857142857,10.785714285714286,0.5,4,0,1,7.2,12.6,79.0,2.6,5.4,0.6,5.6,13.4,69.6,1.4,5.0,0.0,12,13,1,4.230769230769231,22.423076923076923,127.26923076923077,1.5769230769230769,5.269230769230769,0.11538461538461539,4.153846153846154,22.384615384615383,126.03846153846153,1.6923076923076923,5.115384615384615,0.19230769230769232,0.4
2015,Pakistan,5,1,2,6.75,57.5,350.75,5.625,10.25,1.25,3.0,58.25,319.5,5.375,9.0,0.5,6,3,1,5.0,12.7,77.5,1.9,4.1,0.1,4.6,12.8,75.4,1.9,4.7,0.5,12,14,1,4.0,21.0,138.5185185185185,1.5185185185185186,4.555555555555555,0.2222222222222222,4.074074074074074,22.59259259259259,134.77777777777777,1.3703703703703705,5.592592592592593,0.07407407407407407,0.2
2015,Bangladesh,0,1,4,3.4,52.0,204.0,3.0,4.2,0.2,4.2,40.4,243.4,3.8,7.6,0.8,2,3,0,2.6,12.0,66.0,1.8,4.0,0.2,4.6,10.6,75.0,2.0,5.4,0.2,13,5,0,3.888888888888889,24.666666666666668,124.61111111111111,2.2777777777777777,5.277777777777778,0.1111111111111111,2.9444444444444446,20.944444444444443,130.11111111111111,2.0,4.611111111111111,0.2777777777777778,0.4
2015,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,7.222222222222222,11.444444444444445,73.55555555555556,1.7777777777777777,4.888888888888889,0.2222222222222222,4.888888888888889,11.777777777777779,76.22222222222223,1.2222222222222223,3.3333333333333335,0.1111111111111111,7,7,0,3.9285714285714284,14.642857142857142,100.42857142857143,2.5,4.214285714285714,0.14285714285714285,3.0,18.5,115.28571428571429,1.9285714285714286,6.0,0.14285714285714285,0.6
2015,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3.8181818181818183,11.363636363636363,76.0,1.5454545454545454,4.7272727272727275,0.0,3.6363636363636362,14.090909090909092,80.72727272727273,2.6363636363636362,3.8181818181818183,0.0,6,22,1,3.4482758620689653,18.96551724137931,124.3103448275862,1.0344827586206897,4.896551724137931,0.27586206896551724,5.206896551724138,21.17241379310345,143.0344827586207,2.1379310344827585,5.137931034482759,0.20689655172413793,0.2
2016,West Indies,1,4,3,4.0,46.625,222.75,3.5,6.0,0.375,3.75,38.625,283.25,6.0,8.875,0.25,6,4,1,7.0,11.454545454545455,62.81818181818182,1.1818181818181819,3.4545454545454546,0.09090909090909091,4.181818181818182,11.272727272727273,69.72727272727273,2.5454545454545454,3.6363636363636362,0.2727272727272727,4,9,1,5.714285714285714,16.5,122.42857142857143,2.642857142857143,4.357142857142857,0.07142857142857142,3.642857142857143,19.428571428571427,154.0,2.857142857142857,5.357142857142857,0.14285714285714285,0.4
2016,Australia,5,5,1,3.272727272727273,53.72727272727273,242.9090909090909,5.2727272727272725,11.909090909090908,0.18181818181818182,5.181818181818182,61.09090909090909,274.54545454545456,4.818181818181818,8.545454545454545,0.36363636363636365,6,6,0,6.583333333333333,14.583333333333334,75.91666666666667,1.0,4.416666666666667,0.08333333333333333,5.25,15.166666666666666,78.58333333333333,1.9166666666666667,3.75,0.5,17,11,1,4.344827586206897,21.75862068965517,134.10344827586206,2.4482758620689653,5.241379310344827,0.034482758620689655,4.9655172413793105,21.517241379310345,134.44827586206895,2.310344827586207,3.9655172413793105,0.20689655172413793,0.6
2016,Sri Lanka,5,3,1,2.5555555555555554,63.888888888888886,270.6666666666667,7.555555555555555,8.222222222222221,0.6666666666666666,2.7777777777777777,51.111111111111114,275.8888888888889,5.777777777777778,11.777777777777779,0.2222222222222222,3,13,0,3.8125,11.0625,69.125,1.25,2.875,0.1875,5.625,12.5625,64.4375,1.8125,5.625,0.375,5,9,4,3.1666666666666665,18.5,123.33333333333333,1.8333333333333333,3.888888888888889,0.2777777777777778,3.388888888888889,16.27777777777778,125.83333333333333,2.1666666666666665,4.777777777777778,0.05555555555555555,0.8
2016,India,9,0,3,5.833333333333333,60.583333333333336,298.75,7.5,9.25,0.3333333333333333,4.333333333333333,52.166666666666664,249.25,3.1666666666666665,8.083333333333334,0.25,15,5,1,3.857142857142857,12.714285714285714,64.80952380952381,2.142857142857143,4.571428571428571,0.5238095238095238,5.0,10.952380952380953,64.23809523809524,1.2857142857142858,2.619047619047619,0.09523809523809523,7,6,0,4.538461538461538,20.153846153846153,140.07692307692307,2.4615384615384617,5.076923076923077,0.3076923076923077,2.6923076923076925,20.076923076923077,139.3846153846154,1.0,4.076923076923077,0.0,0.4
2016,New Zealand,4,6,1,4.090909090909091,56.90909090909091,220.63636363636363,4.363636363636363,10.545454545454545,0.09090909090909091,3.727272727272727,66.36363636363636,248.0,5.7272727272727275,8.545454545454545,0.0,8,2,0,6.0,13.6,69.3,1.3,6.0,0.4,4.1,11.4,65.9,1.2,4.0,0.1,10,7,1,5.5,20.444444444444443,124.11111111111111,1.7777777777777777,5.5,0.1111111111111111,5.111111111111111,19.333333333333332,128.61111111111111,2.5,5.055555555555555,0.2777777777777778,0.8
2016,South Africa,5,2,2,3.0,67.77777777777777,258.77777777777777,4.777777777777778,10.222222222222221,0.0,3.111111111111111,53.666666666666664,199.88888888888889,4.111111111111111,10.11111111111111,0.1111111111111111,5,4,0,7.0,14.222222222222221,71.0,2.2222222222222223,5.222222222222222,0.3333333333333333,6.777777777777778,13.0,73.22222222222223,0.8888888888888888,4.0,0.0,11,5,1,4.470588235294118,23.823529411764707,135.2941176470588,3.1176470588235294,4.882352941176471,0.058823529411764705,5.235294117647059,23.11764705882353,116.29411764705883,2.3529411764705883,3.588235294117647,0.058823529411764705,0.4
2016,England,6,8,3,3.2941176470588234,62.705882352941174,298.0,4.235294117647059,10.882352941176471,0.23529411764705882,3.588235294117647,64.76470588235294,268.0,5.705882352941177,10.117647058823529,0.17647058823529413,5,5,0,5.9,12.8,75.7,0.7,4.8,0.0,6.9,12.9,67.0,1.7,4.1,0.3,11,5,2,5.333333333333333,23.666666666666668,145.94444444444446,1.7777777777777777,5.111111111111111,0.2777777777777778,3.8333333333333335,23.11111111111111,149.5,1.7777777777777777,4.333333333333333,0.05555555555555555,0.4
2016,Pakistan,4,7,0,3.272727272727273,55.72727272727273,301.90909090909093,5.545454545454546,9.545454545454545,0.0,2.5454545454545454,68.9090909090909,290.3636363636364,5.0,11.818181818181818,0.2727272727272727,8,7,0,4.0,13.666666666666666,61.733333333333334,2.3333333333333335,3.2666666666666666,0.0,3.6666666666666665,13.266666666666667,68.4,1.0666666666666667,4.133333333333334,0.06666666666666667,5,6,0,4.909090909090909,23.545454545454547,158.45454545454547,2.5454545454545454,4.181818181818182,0.36363636363636365,5.818181818181818,20.363636363636363,129.0,1.3636363636363635,6.2727272727272725,0.09090909090909091,0.6
2016,Bangladesh,1,1,0,2.5,52.5,288.5,10.0,10.0,0.0,4.0,42.0,278.5,7.5,11.5,0.5,7,8,1,4.3125,12.0625,66.3125,1.875,3.8125,0.375,4.625,11.875,58.3125,1.9375,3.9375,0.25,3,6,0,3.5555555555555554,22.0,139.44444444444446,2.7777777777777777,4.777777777777778,0.2222222222222222,5.333333333333333,20.22222222222222,134.88888888888889,1.8888888888888888,6.333333333333333,0.5555555555555556,0.2
2016,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,6.6,13.2,73.66666666666667,1.8,3.8666666666666667,0.6666666666666666,5.533333333333333,11.4,72.2,1.8,4.666666666666667,0.13333333333333333,5,5,1,4.0,16.90909090909091,115.0909090909091,2.6363636363636362,5.090909090909091,0.45454545454545453,3.727272727272727,15.818181818181818,110.63636363636364,2.5454545454545454,5.636363636363637,0.09090909090909091,0.4
2016,Zimbabwe,0,4,0,3.0,61.75,239.25,2.5,8.25,0.25,3.0,77.5,389.5,10.0,9.25,0.5,5,7,0,6.0,10.916666666666666,70.91666666666667,1.75,4.0,0.25,5.75,13.25,73.16666666666667,2.3333333333333335,4.5,0.4166666666666667,3,6,2,2.8181818181818183,11.636363636363637,110.18181818181819,1.4545454545454546,3.0,0.0,2.0,13.636363636363637,79.18181818181819,3.4545454545454546,5.0,0.18181818181818182,0.2
